Gene_ID	Gene_symbol	description
ENSG00000271868	RP11-1293J14.1	--
ENSG00000182551	ADI1	acireductone dioxygenase 1 [Source:HGNC Symbol%3BAcc:30576]
ENSG00000235078	AC142528.1	--
ENSG00000242282	AC108488.4	--
ENSG00000255767	RP13-512J5.1	Uncharacterized protein  [Source:UniProtKB/TrEMBL%3BAcc:H0YFU0]
ENSG00000171865	RNASEH1	ribonuclease H1 [Source:HGNC Symbol%3BAcc:18466]
ENSG00000234171	RNASEH1-AS1	RNASEH1 antisense RNA 1 [Source:HGNC Symbol%3BAcc:49289]
ENSG00000171863	RPS7	ribosomal protein S7 [Source:HGNC Symbol%3BAcc:10440]
ENSG00000252531	SNORA73	Small nucleolar RNA SNORA73 family [Source:RFAM%3BAcc:RF00045]
ENSG00000118004	COLEC11	collectin sub-family member 11 [Source:HGNC Symbol%3BAcc:17213]
ENSG00000237370	AC010907.2	--
ENSG00000188765	TMSB4XP2	thymosin beta 4%2C X-linked pseudogene 2 [Source:HGNC Symbol%3BAcc:11884]
ENSG00000151360	ALLC	allantoicase [Source:HGNC Symbol%3BAcc:17377]
ENSG00000232718	GAPDHP48	glyceraldehyde 3 phosphate dehydrogenase pseudogene 48 [Source:HGNC Symbol%3BAcc:37805]
ENSG00000224661	AC010907.5	--
ENSG00000214866	DCDC2C	doublecortin domain containing 2C [Source:HGNC Symbol%3BAcc:32696]
ENSG00000227363	AC019172.2	--
ENSG00000237401	AC107070.1	--
ENSG00000264071	RN7SL531P	RNA%2C 7SL%2C cytoplasmic 531%2C pseudogene [Source:HGNC Symbol%3BAcc:46547]
ENSG00000229550	AC012445.1	--
ENSG00000215960	AC068292.1	--
ENSG00000231821	NPM1P48	nucleophosmin 1 (nucleolar phosphoprotein B23%2C numatrin) pseudogene 48 [Source:HGNC Symbol%3BAcc:45227]
ENSG00000231532	AC022311.1	--
ENSG00000252238	SNORA31	Small nucleolar RNA SNORA31 [Source:RFAM%3BAcc:RF00322]
ENSG00000207192	RNU6-649P	RNA%2C U6 small nuclear 649%2C pseudogene [Source:HGNC Symbol%3BAcc:47612]
ENSG00000228585	AC073143.1	--
ENSG00000232835	AC107057.1	--
ENSG00000224128	AC107057.2	--
ENSG00000230090	AC108025.2	--
ENSG00000176887	SOX11	SRY (sex determining region Y)-box 11 [Source:HGNC Symbol%3BAcc:11191]
ENSG00000242540	AC010729.1	--
ENSG00000236106	AC010729.2	--
ENSG00000237266	AC010729.3	--
ENSG00000232044	LINC01105	long intergenic non-protein coding RNA 1105 [Source:HGNC Symbol%3BAcc:26403]
ENSG00000272268	DKFZP761K2322	HCG1990367%3B Putative uncharacterized protein DKFZp761K2322%3B Putative uncharacterized protein FLJ30594%3B Uncharacterized protein%3B cDNA FLJ30594 fis%2C clone BRAWH2008903  [Source:UniProtKB/TrEMBL%3BAcc:Q96NM1]
ENSG00000234275	AC017053.1	--
ENSG00000227007	AC105253.1	--
ENSG00000231610	AC021021.1	--
ENSG00000226488	AC021021.2	--
ENSG00000236172	hsa-mir-7515	hsa-mir-7515 [Source:miRBase%3BAcc:MI0024354]
ENSG00000205837	LINC00487	long intergenic non-protein coding RNA 487 [Source:HGNC Symbol%3BAcc:42947]
ENSG00000225964	AC017076.5	--
ENSG00000134326	CMPK2	cytidine monophosphate (UMP-CMP) kinase 2%2C mitochondrial [Source:HGNC Symbol%3BAcc:27015]
ENSG00000134321	RSAD2	radical S-adenosyl methionine domain containing 2 [Source:HGNC Symbol%3BAcc:30908]
ENSG00000271947	RP11-439M11.1	--
ENSG00000228203	RNF144A-AS1	RNF144A antisense RNA 1 [Source:HGNC Symbol%3BAcc:30963]
ENSG00000151692	RNF144A	ring finger protein 144A [Source:HGNC Symbol%3BAcc:20457]
ENSG00000223884	AC019048.1	--
ENSG00000223145	RN7SKP112	RNA%2C 7SK small nuclear pseudogene 112 [Source:HGNC Symbol%3BAcc:45836]
ENSG00000272002	RP11-557L19.1	--
ENSG00000213774	AC010904.1	--
ENSG00000229727	AC013460.1	--
ENSG00000221255	RNU6ATAC37P	RNA%2C U6atac small nuclear 37%2C pseudogene [Source:HGNC Symbol%3BAcc:46936]
ENSG00000230515	AC092580.3	--
ENSG00000235576	AC092580.4	--
ENSG00000232979	AC092580.2	--
ENSG00000229405	AC092580.1	--
ENSG00000226506	AC007463.2	--
ENSG00000235665	LINC00298	long intergenic non-protein coding RNA 298 [Source:HGNC Symbol%3BAcc:49257]
ENSG00000236790	LINC00299	long intergenic non-protein coding RNA 299 [Source:HGNC Symbol%3BAcc:27940]
ENSG00000229740	U91324.1	--
ENSG00000231435	AC011747.3	--
ENSG00000236008	AC011747.4	--
ENSG00000231083	AC011747.6	--
ENSG00000225642	SNRPEP5	small nuclear ribonucleoprotein polypeptide E pseudogene 5 [Source:HGNC Symbol%3BAcc:43447]
ENSG00000235092	AC011747.7	--
ENSG00000115738	ID2	inhibitor of DNA binding 2%2C dominant negative helix-loop-helix protein [Source:HGNC Symbol%3BAcc:5361]
ENSG00000260837	RP11-434B12.1	--
ENSG00000134313	KIDINS220	kinase D-interacting substrate%2C 220kDa [Source:HGNC Symbol%3BAcc:29508]
ENSG00000143797	MBOAT2	membrane bound O-acyltransferase domain containing 2 [Source:HGNC Symbol%3BAcc:25193]
ENSG00000238888	snoU13	Small nucleolar RNA U13 [Source:RFAM%3BAcc:RF01210]
ENSG00000230886	HMGB1P25	high mobility group box 1 pseudogene 25 [Source:HGNC Symbol%3BAcc:39116]
ENSG00000223640	RPL30P3	ribosomal protein L30 pseudogene 3 [Source:HGNC Symbol%3BAcc:36380]
ENSG00000242136	RP11-734K21.2	--
ENSG00000261104	RP11-734K21.5	--
ENSG00000244310	RP11-734K21.3	--
ENSG00000240980	RP11-734K21.4	--
ENSG00000151693	ASAP2	ArfGAP with SH3 domain%2C ankyrin repeat and PH domain 2 [Source:HGNC Symbol%3BAcc:2721]
ENSG00000213772	RP11-385J23.1	--
ENSG00000119185	ITGB1BP1	integrin beta 1 binding protein 1 [Source:HGNC Symbol%3BAcc:23927]
ENSG00000119203	CPSF3	cleavage and polyadenylation specific factor 3%2C 73kDa [Source:HGNC Symbol%3BAcc:2326]
ENSG00000134330	IAH1	isoamyl acetate-hydrolyzing esterase 1 homolog (S. cerevisiae) [Source:HGNC Symbol%3BAcc:27696]
ENSG00000151694	ADAM17	ADAM metallopeptidase domain 17 [Source:HGNC Symbol%3BAcc:195]
ENSG00000239300	RP11-400L8.2	--
ENSG00000238462	snoU13	Small nucleolar RNA U13 [Source:RFAM%3BAcc:RF01210]
ENSG00000271855	RP11-214N9.1	--
ENSG00000134308	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein%2C theta [Source:HGNC Symbol%3BAcc:12854]
ENSG00000207086	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000240687	RP11-521D12.1	--
ENSG00000244260	RP11-521D12.2	--
ENSG00000200034	RNU4-73P	RNA%2C U4 small nuclear 73%2C pseudogene [Source:HGNC Symbol%3BAcc:47009]
ENSG00000240960	RP11-521D12.4	--
ENSG00000243491	RP11-521D12.5	--
ENSG00000115750	TAF1B	TATA box binding protein (TBP)-associated factor%2C RNA polymerase I%2C B%2C 63kDa [Source:HGNC Symbol%3BAcc:11533]
ENSG00000269973	RP11-95D17.1	--
ENSG00000134317	GRHL1	grainyhead-like 1 (Drosophila) [Source:HGNC Symbol%3BAcc:17923]
ENSG00000188525	AC010969.1	--
ENSG00000260476	RP11-254F7.1	--
ENSG00000260077	RP11-254F7.2	--
ENSG00000172059	KLF11	Kruppel-like factor 11 [Source:HGNC Symbol%3BAcc:11811]
ENSG00000271787	RP11-254F7.3	--
ENSG00000205795	CYS1	cystin 1 [Source:HGNC Symbol%3BAcc:18525]
ENSG00000233502	AC104794.4	--
ENSG00000212558	SNORA26	Small nucleolar RNA SNORA26 [Source:RFAM%3BAcc:RF00568]
ENSG00000272524	RP11-254F7.4	--
ENSG00000171848	RRM2	ribonucleotide reductase M2 [Source:HGNC Symbol%3BAcc:10452]
ENSG00000163009	C2orf48	chromosome 2 open reading frame 48 [Source:HGNC Symbol%3BAcc:26322]
ENSG00000206647	SNORA2	Small nucleolar RNA SNORA2/SNORA34 family [Source:RFAM%3BAcc:RF00410]
ENSG00000265418	MIR4261	microRNA 4261 [Source:HGNC Symbol%3BAcc:38272]
ENSG00000264030	RN7SL66P	RNA%2C 7SL%2C cytoplasmic 66%2C pseudogene [Source:HGNC Symbol%3BAcc:46082]
ENSG00000206898	SNORA51	Small nucleolar RNA SNORA51 [Source:RFAM%3BAcc:RF00432]
ENSG00000115756	HPCAL1	hippocalcin-like 1 [Source:HGNC Symbol%3BAcc:5145]
ENSG00000115758	ODC1	ornithine decarboxylase 1 [Source:HGNC Symbol%3BAcc:8109]
ENSG00000206633	SNORA80B	small nucleolar RNA%2C H/ACA box 80B [Source:HGNC Symbol%3BAcc:34355]
ENSG00000257135	RP11-320M2.1	--
ENSG00000217258	AC007249.3	--
ENSG00000115761	NOL10	nucleolar protein 10 [Source:HGNC Symbol%3BAcc:25862]
ENSG00000234818	AC092687.5	--
ENSG00000243819	RN7SL832P	RNA%2C 7SL%2C cytoplasmic 832%2C pseudogene [Source:HGNC Symbol%3BAcc:46848]
ENSG00000236162	AC092687.3	--
ENSG00000143882	ATP6V1C2	ATPase%2C H+ transporting%2C lysosomal 42kDa%2C V1 subunit C2 [Source:HGNC Symbol%3BAcc:18264]
ENSG00000239053	RNU7-138P	RNA%2C U7 small nuclear 138 pseudogene [Source:HGNC Symbol%3BAcc:45672]
ENSG00000272275	RP11-791G15.2	--
ENSG00000143870	PDIA6	protein disulfide isomerase family A%2C member 6 [Source:HGNC Symbol%3BAcc:30168]
ENSG00000238962	RNU7-176P	RNA%2C U7 small nuclear 176 pseudogene [Source:HGNC Symbol%3BAcc:45710]
ENSG00000232056	AC092687.4	Uncharacterized protein  [Source:UniProtKB/TrEMBL%3BAcc:H7BZA4]
ENSG00000270488	RP11-245G13.1	--
ENSG00000271952	RP11-245G13.2	--
ENSG00000162975	KCNF1	potassium voltage-gated channel%2C subfamily F%2C member 1 [Source:HGNC Symbol%3BAcc:6246]
ENSG00000145063	AC062028.1	--
ENSG00000226080	RP11-345J13.1	--
ENSG00000150873	C2orf50	chromosome 2 open reading frame 50 [Source:HGNC Symbol%3BAcc:26324]
ENSG00000162976	PQLC3	PQ loop repeat containing 3 [Source:HGNC Symbol%3BAcc:28503]
ENSG00000134318	ROCK2	Rho-associated%2C coiled-coil containing protein kinase 2 [Source:HGNC Symbol%3BAcc:10252]
ENSG00000207267	RNU6-1081P	RNA%2C U6 small nuclear 1081%2C pseudogene [Source:HGNC Symbol%3BAcc:48044]
ENSG00000230154	AC018463.4	--
ENSG00000226961	AC018463.5	--
ENSG00000230952	AC099344.2	--
ENSG00000231403	AC099344.3	--
ENSG00000224177	LINC00570	long intergenic non-protein coding RNA 570 [Source:HGNC Symbol%3BAcc:43717]
ENSG00000169016	E2F6	E2F transcription factor 6 [Source:HGNC Symbol%3BAcc:3120]
ENSG00000269074	AC099344.1	--
ENSG00000201610	RNA5SP84	RNA%2C 5S ribosomal pseudogene 84 [Source:HGNC Symbol%3BAcc:42882]
ENSG00000196208	GREB1	growth regulation by estrogen in breast cancer 1 [Source:HGNC Symbol%3BAcc:24885]
ENSG00000264010	MIR4429	microRNA 4429 [Source:HGNC Symbol%3BAcc:41579]
ENSG00000251718	RNU2-13P	RNA%2C U2 small nuclear 13%2C pseudogene [Source:HGNC Symbol%3BAcc:48506]
ENSG00000202248	RNA5SP85	RNA%2C 5S ribosomal pseudogene 85 [Source:HGNC Symbol%3BAcc:42883]
ENSG00000239899	RN7SL674P	RNA%2C 7SL%2C cytoplasmic 674%2C pseudogene [Source:HGNC Symbol%3BAcc:46690]
ENSG00000265583	AC011994.1	--
ENSG00000169006	NTSR2	neurotensin receptor 2 [Source:HGNC Symbol%3BAcc:8040]
ENSG00000230044	AC110754.3	--
ENSG00000134324	LPIN1	lipin 1 [Source:HGNC Symbol%3BAcc:13345]
ENSG00000228496	AC106875.1	--
ENSG00000203643	AC012456.3	--
ENSG00000230790	AC012456.4	--
ENSG00000265056	MIR548S	microRNA 548s [Source:HGNC Symbol%3BAcc:38354]
ENSG00000265172	MIR4262	microRNA 4262 [Source:HGNC Symbol%3BAcc:38308]
ENSG00000224184	AC096559.1	--
ENSG00000238503	SNORD18	Small nucleolar RNA SNORD18 [Source:RFAM%3BAcc:RF00093]
ENSG00000264089	MIR3681	microRNA 3681 [Source:HGNC Symbol%3BAcc:38994]
ENSG00000207183	RNU6-843P	RNA%2C U6 small nuclear 843%2C pseudogene [Source:HGNC Symbol%3BAcc:47806]
ENSG00000223360	AC096559.2	--
ENSG00000261117	RP11-333O1.1	--
ENSG00000071575	TRIB2	tribbles pseudokinase 2 [Source:HGNC Symbol%3BAcc:30809]
ENSG00000264370	MIR3125	microRNA 3125 [Source:HGNC Symbol%3BAcc:38219]
ENSG00000225649	AC064875.2	--
ENSG00000229370	AC092635.1	--
ENSG00000230448	LINC00276	long intergenic non-protein coding RNA 276 [Source:HGNC Symbol%3BAcc:38663]
ENSG00000227718	AC016730.1	--
ENSG00000251859	RNU6-1288P	RNA%2C U6 small nuclear 1288%2C pseudogene [Source:HGNC Symbol%3BAcc:48251]
ENSG00000228505	AC011897.2	--
ENSG00000162981	FAM84A	family with sequence similarity 84%2C member A [Source:HGNC Symbol%3BAcc:20743]
ENSG00000265629	AC011897.1	Uncharacterized protein  [Source:UniProtKB/TrEMBL%3BAcc:J3QQN5]
ENSG00000235127	AC068286.1	--
ENSG00000151779	NBAS	neuroblastoma amplified sequence [Source:HGNC Symbol%3BAcc:15625]
ENSG00000229087	RP11-32P22.1	--
ENSG00000234022	AC008278.2	--
ENSG00000079785	DDX1	DEAD (Asp-Glu-Ala-Asp) box helicase 1 [Source:HGNC Symbol%3BAcc:2734]
ENSG00000224194	AC008278.3	--
ENSG00000231031	AC008271.1	--
ENSG00000237326	AC113608.1	--
ENSG00000202160	RNU5E-7P	RNA%2C U5E small nuclear 7%2C pseudogene [Source:HGNC Symbol%3BAcc:42526]
ENSG00000214657	RP11-120J4.1	--
ENSG00000238371	snoU13	Small nucleolar RNA U13 [Source:RFAM%3BAcc:RF01210]
ENSG00000223850	MYCNUN	MYCN upstream neighbor [Source:HGNC Symbol%3BAcc:32684]
ENSG00000233718	MYCNOS	MYCN opposite strand [Source:HGNC Symbol%3BAcc:16911]
ENSG00000134323	MYCN	v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog [Source:HGNC Symbol%3BAcc:7559]
ENSG00000243541	RN7SL104P	RNA%2C 7SL%2C cytoplasmic 104%2C pseudogene [Source:HGNC Symbol%3BAcc:46120]
ENSG00000226764	AC010145.4	--
ENSG00000236289	AC130710.1	--
ENSG00000236989	AC142119.1	--
ENSG00000271315	WI2-2221J1.1	--
ENSG00000251704	SNORA40	Small nucleolar RNA SNORA40 [Source:RFAM%3BAcc:RF00561]
ENSG00000226041	AC010745.1	--
ENSG00000228876	AC010745.2	--
ENSG00000231266	AC010745.3	--
ENSG00000232444	AC010745.4	--
ENSG00000224400	AC010880.1	--
ENSG00000237633	AC104623.2	--
ENSG00000197872	FAM49A	family with sequence similarity 49%2C member A [Source:HGNC Symbol%3BAcc:25373]
ENSG00000223536	AC008069.1	--
ENSG00000224604	AC008069.2	--
ENSG00000237670	AC080094.1	--
ENSG00000222842	RN7SKP168	RNA%2C 7SK small nuclear pseudogene 168 [Source:HGNC Symbol%3BAcc:45892]
ENSG00000214843	ZFYVE9P2	zinc finger%2C FYVE domain containing 9 pseudogene 2 [Source:HGNC Symbol%3BAcc:39046]
ENSG00000236348	PSMC1P10	proteasome (prosome%2C macropain) 26S subunit%2C ATPase%2C 1 pseudogene 10 [Source:HGNC Symbol%3BAcc:39785]
ENSG00000214842	RAD51AP2	RAD51 associated protein 2 [Source:HGNC Symbol%3BAcc:34417]
ENSG00000163032	VSNL1	visinin-like 1 [Source:HGNC Symbol%3BAcc:12722]
ENSG00000163029	SMC6	structural maintenance of chromosomes 6 [Source:HGNC Symbol%3BAcc:20466]
ENSG00000178295	GEN1	GEN1 Holliday junction 5' flap endonuclease [Source:HGNC Symbol%3BAcc:26881]
ENSG00000151379	MSGN1	mesogenin 1 [Source:HGNC Symbol%3BAcc:14907]
ENSG00000170745	KCNS3	potassium voltage-gated channel%2C delayed-rectifier%2C subfamily S%2C member 3 [Source:HGNC Symbol%3BAcc:6302]
ENSG00000212455	SNORA40	Small nucleolar RNA SNORA40 [Source:RFAM%3BAcc:RF00561]
ENSG00000260331	RP11-111J6.2	--
ENSG00000240857	RDH14	retinol dehydrogenase 14 (all-trans/9-cis/11-cis) [Source:HGNC Symbol%3BAcc:19979]
ENSG00000250741	NT5C1B-RDH14	NT5C1B-RDH14 readthrough [Source:HGNC Symbol%3BAcc:38831]
ENSG00000185013	NT5C1B	5'-nucleotidase%2C cytosolic IB [Source:HGNC Symbol%3BAcc:17818]
ENSG00000207170	RNU6-1215P	RNA%2C U6 small nuclear 1215%2C pseudogene [Source:HGNC Symbol%3BAcc:48178]
ENSG00000224626	AC106053.1	--
ENSG00000236204	AC092594.1	--
ENSG00000266738	MIR4757	microRNA 4757 [Source:HGNC Symbol%3BAcc:41746]
ENSG00000143867	OSR1	odd-skipped related transciption factor 1 [Source:HGNC Symbol%3BAcc:8111]
ENSG00000234597	AC010096.1	--
ENSG00000237992	AC010096.2	--
ENSG00000235911	AC019055.1	--
ENSG00000213403	CISD1P1	CDGSH iron sulfur domain 1 pseudogene 1 [Source:HGNC Symbol%3BAcc:29611]
ENSG00000228784	LINC00954	long intergenic non-protein coding RNA 954 [Source:HGNC Symbol%3BAcc:48668]
ENSG00000183891	TTC32	tetratricopeptide repeat domain 32 [Source:HGNC Symbol%3BAcc:32954]
ENSG00000271991	RP11-79O8.1	--
ENSG00000118965	WDR35	WD repeat domain 35 [Source:HGNC Symbol%3BAcc:29250]
ENSG00000227210	AC079145.4	--
ENSG00000132031	MATN3	matrilin 3 [Source:HGNC Symbol%3BAcc:6909]
ENSG00000068697	LAPTM4A	lysosomal protein transmembrane 4 alpha [Source:HGNC Symbol%3BAcc:6924]
ENSG00000223734	RP11-644K8.1	--
ENSG00000234378	AC098828.2	--
ENSG00000213729	AC098828.3	--
ENSG00000266059	RN7SL140P	RNA%2C 7SL%2C cytoplasmic 140%2C pseudogene [Source:HGNC Symbol%3BAcc:46156]
ENSG00000200763	RNU6-961P	RNA%2C U6 small nuclear 961%2C pseudogene [Source:HGNC Symbol%3BAcc:47924]
ENSG00000115884	SDC1	syndecan 1 [Source:HGNC Symbol%3BAcc:10658]
ENSG00000235411	AC007041.2	--
ENSG00000238735	RNU7-113P	RNA%2C U7 small nuclear 113 pseudogene [Source:HGNC Symbol%3BAcc:45647]
ENSG00000055917	PUM2	pumilio RNA-binding family member 2 [Source:HGNC Symbol%3BAcc:14958]
ENSG00000252216	AC007041.1	--
ENSG00000232800	SLC7A15P	solute carrier family 7%2C member 15%2C pseudogene [Source:HGNC Symbol%3BAcc:32724]
ENSG00000212171	RNA5SP86	RNA%2C 5S ribosomal pseudogene 86 [Source:HGNC Symbol%3BAcc:42884]
ENSG00000143878	RHOB	ras homolog family member B [Source:HGNC Symbol%3BAcc:668]
ENSG00000228950	AC023137.2	--
ENSG00000200829	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000227047	AC012065.4	--
ENSG00000118960	HS1BP3	HCLS1 binding protein 3 [Source:HGNC Symbol%3BAcc:24979]
ENSG00000269976	RP11-130L8.2	--
ENSG00000231948	HS1BP3-IT1	HS1BP3 intronic transcript 1 (non-protein coding) [Source:HGNC Symbol%3BAcc:41474]
ENSG00000233416	AC012065.5	--
ENSG00000143869	GDF7	growth differentiation factor 7 [Source:HGNC Symbol%3BAcc:4222]
ENSG00000260396	AC012065.7	--
ENSG00000270100	RP11-130L8.1	--
ENSG00000118961	C2orf43	chromosome 2 open reading frame 43 [Source:HGNC Symbol%3BAcc:26145]
ENSG00000236436	AC012361.1	--
ENSG00000261012	RP11-116D2.1	--
ENSG00000084674	APOB	apolipoprotein B [Source:HGNC Symbol%3BAcc:603]
ENSG00000218819	TDRD15	tudor domain containing 15 [Source:HGNC Symbol%3BAcc:45037]
ENSG00000271629	RP11-79J24.1	--
ENSG00000233005	AC067959.1	--
ENSG00000231204	AC011752.1	--
ENSG00000270654	RP11-531P14.1	--
ENSG00000235537	AC009411.2	--
ENSG00000228538	AC009411.1	--
ENSG00000229621	AC018742.1	--
ENSG00000264192	RN7SL117P	RNA%2C 7SL%2C cytoplasmic 117%2C pseudogene [Source:HGNC Symbol%3BAcc:46133]
ENSG00000231200	AC068490.2	--
ENSG00000228999	AC068490.1	--
ENSG00000223691	AC068044.1	--
ENSG00000234189	AC099799.1	--
ENSG00000206882	RNA5SP87	RNA%2C 5S ribosomal pseudogene 87 [Source:HGNC Symbol%3BAcc:42885]
ENSG00000234207	AC096570.2	--
ENSG00000233587	AC096570.1	--
ENSG00000222616	RN7SKP27	RNA%2C 7SK small nuclear pseudogene 27 [Source:HGNC Symbol%3BAcc:45751]
ENSG00000232451	AC016768.1	--
ENSG00000223530	AC012506.1	--
ENSG00000233714	AC012506.2	--
ENSG00000223634	AC012506.3	--
ENSG00000235497	AC012506.4	--
ENSG00000119771	KLHL29	kelch-like family member 29 [Source:HGNC Symbol%3BAcc:29404]
ENSG00000224361	AC011239.1	Uncharacterized protein  [Source:UniProtKB/TrEMBL%3BAcc:C9JNN6]
ENSG00000119778	ATAD2B	ATPase family%2C AAA domain containing 2B [Source:HGNC Symbol%3BAcc:29230]
ENSG00000224464	PGAM1P6	phosphoglycerate mutase 1 pseudogene 6 [Source:HGNC Symbol%3BAcc:42453]
ENSG00000238111	AC066692.3	--
ENSG00000173960	UBXN2A	UBX domain protein 2A [Source:HGNC Symbol%3BAcc:27265]
ENSG00000234946	SDHCP3	succinate dehydrogenase complex%2C subunit C pseudogene 3 [Source:HGNC Symbol%3BAcc:45178]
ENSG00000243847	RN7SL610P	RNA%2C 7SL%2C cytoplasmic 610%2C pseudogene [Source:HGNC Symbol%3BAcc:46626]
ENSG00000205639	MFSD2B	major facilitator superfamily domain containing 2B [Source:HGNC Symbol%3BAcc:37207]
ENSG00000163026	C2orf44	chromosome 2 open reading frame 44 [Source:HGNC Symbol%3BAcc:26157]
ENSG00000222940	RNU6-370P	RNA%2C U6 small nuclear 370%2C pseudogene [Source:HGNC Symbol%3BAcc:47333]
ENSG00000119782	FKBP1B	FK506 binding protein 1B%2C 12.6 kDa [Source:HGNC Symbol%3BAcc:3712]
ENSG00000115128	SF3B14	Pre-mRNA branch site protein p14  [Source:UniProtKB/Swiss-Prot%3BAcc:Q9Y3B4]
ENSG00000219626	FAM228B	family with sequence similarity 228%2C member B [Source:HGNC Symbol%3BAcc:24736]
ENSG00000115129	TP53I3	tumor protein p53 inducible protein 3 [Source:HGNC Symbol%3BAcc:19373]
ENSG00000176732	PFN4	profilin family%2C member 4 [Source:HGNC Symbol%3BAcc:31103]
ENSG00000266118	RP11-507M3.1	Uncharacterized protein  [Source:UniProtKB/TrEMBL%3BAcc:J3KTQ3]
ENSG00000232642	AC008073.7	--
ENSG00000186453	FAM228A	family with sequence similarity 228%2C member A [Source:HGNC Symbol%3BAcc:34418]
ENSG00000223754	AC008073.9	--
ENSG00000198399	ITSN2	intersectin 2 [Source:HGNC Symbol%3BAcc:6184]
ENSG00000242628	AC009228.1	--
ENSG00000251805	SCARNA21	Small Cajal body specific RNA 21 [Source:RFAM%3BAcc:RF00602]
ENSG00000232963	HMGN2P20	high mobility group nucleosomal binding domain 2 pseudogene 20 [Source:HGNC Symbol%3BAcc:39385]
ENSG00000233747	RPL36AP13	ribosomal protein L36a pseudogene 13 [Source:HGNC Symbol%3BAcc:35877]
ENSG00000084676	NCOA1	nuclear receptor coactivator 1 [Source:HGNC Symbol%3BAcc:7668]
ENSG00000202430	RNA5SP88	RNA%2C 5S ribosomal pseudogene 88 [Source:HGNC Symbol%3BAcc:42886]
ENSG00000206732	RNU6-936P	RNA%2C U6 small nuclear 936%2C pseudogene [Source:HGNC Symbol%3BAcc:47899]
ENSG00000184924	PTRHD1	peptidyl-tRNA hydrolase domain containing 1 [Source:HGNC Symbol%3BAcc:33782]
ENSG00000138092	CENPO	centromere protein O [Source:HGNC Symbol%3BAcc:28152]
ENSG00000138031	ADCY3	adenylate cyclase 3 [Source:HGNC Symbol%3BAcc:234]
ENSG00000271936	RP11-443B20.1	--
ENSG00000115137	DNAJC27	DnaJ (Hsp40) homolog%2C subfamily C%2C member 27 [Source:HGNC Symbol%3BAcc:30290]
ENSG00000237953	AC013267.1	--
ENSG00000202479	SNORD14	Small nucleolar RNA SNORD14 [Source:RFAM%3BAcc:RF00016]
ENSG00000224165	DNAJC27-AS1	DNAJC27 antisense RNA 1 [Source:HGNC Symbol%3BAcc:42943]
ENSG00000207069	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000084710	EFR3B	EFR3 homolog B (S. cerevisiae) [Source:HGNC Symbol%3BAcc:29155]
ENSG00000240913	RN7SL856P	RNA%2C 7SL%2C cytoplasmic 856%2C pseudogene [Source:HGNC Symbol%3BAcc:46872]
ENSG00000229593	SUCLA2P3	succinate-CoA ligase%2C ADP-forming%2C beta subunit pseudogene 3 [Source:HGNC Symbol%3BAcc:38103]
ENSG00000261452	RP11-509E16.1	--
ENSG00000115138	POMC	proopiomelanocortin [Source:HGNC Symbol%3BAcc:9201]
ENSG00000230452	AC012457.2	--
ENSG00000272048	RP11-458N5.1	--
ENSG00000119772	DNMT3A	DNA (cytosine-5-)-methyltransferase 3 alpha [Source:HGNC Symbol%3BAcc:2978]
ENSG00000221445	MIR1301	microRNA 1301 [Source:HGNC Symbol%3BAcc:35253]
ENSG00000235072	AC012074.2	--
ENSG00000179061	AC012074.1	--
ENSG00000138101	DTNB	dystrobrevin%2C beta [Source:HGNC Symbol%3BAcc:3058]
ENSG00000224220	AC104699.1	--
ENSG00000201160	Y_RNA	Y RNA [Source:RFAM%3BAcc:RF00019]
ENSG00000222070	AC010150.2	--
ENSG00000143970	ASXL2	additional sex combs like 2 (Drosophila) [Source:HGNC Symbol%3BAcc:23805]
ENSG00000187536	TPM3P7	tropomyosin 3 pseudogene 7 [Source:HGNC Symbol%3BAcc:39170]
ENSG00000217643	PTGES3P2	prostaglandin E synthase 3 (cytosolic) pseudogene 2 [Source:HGNC Symbol%3BAcc:43822]
ENSG00000218682	AC010150.1	--
ENSG00000217718	AC064847.4	--
ENSG00000084731	KIF3C	kinesin family member 3C [Source:HGNC Symbol%3BAcc:6321]
ENSG00000237629	UQCRHP2	ubiquinol-cytochrome c reductase hinge protein pseudogene 2 [Source:HGNC Symbol%3BAcc:38045]
ENSG00000268412	AC013449.1	Uncharacterized protein  [Source:UniProtKB/TrEMBL%3BAcc:M0R242]
ENSG00000084733	RAB10	RAB10%2C member RAS oncogene family [Source:HGNC Symbol%3BAcc:9759]
ENSG00000199872	RNU6-942P	RNA%2C U6 small nuclear 942%2C pseudogene [Source:HGNC Symbol%3BAcc:47905]
ENSG00000235440	RP11-214J9.1	--
ENSG00000231655	AC011742.3	--
ENSG00000214465	SMARCE1P6	SWI/SNF related%2C matrix associated%2C actin dependent regulator of chromatin%2C subfamily e%2C member 1 pseudogene 6 [Source:HGNC Symbol%3BAcc:39737]
ENSG00000227133	AC011742.5	--
ENSG00000237951	PPIL1P1	peptidylprolyl isomerase (cyclophilin)-like 1 pseudogene 1 [Source:HGNC Symbol%3BAcc:20865]
